07/03-12:06:51.613437, 63092, TCP, raw, 1500, S2C, 23.208.104.19:80, 192.168.10.16:36602, 301:1:1, allow
07/05-13:56:46.357562, 8756444, TCP, raw, 52, C2S, 172.16.0.1:34446, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.357889, 8756454, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42622, 301:2:1, allow
07/05-13:56:46.358822, 8756468, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41832, 301:2:1, allow
07/05-13:56:46.359533, 8756473, TCP, raw, 52, C2S, 172.16.0.1:42604, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.359790, 8756480, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:39354, 301:2:1, allow
07/05-13:56:46.360527, 8756488, TCP, raw, 52, C2S, 172.16.0.1:42608, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.362520, 8756506, TCP, raw, 52, C2S, 172.16.0.1:42610, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.362524, 8756507, TCP, raw, 52, C2S, 172.16.0.1:42612, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.362801, 8756513, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41120, 301:2:1, allow
07/05-13:56:46.364529, 8756554, TCP, raw, 52, C2S, 172.16.0.1:42614, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.366516, 8756569, TCP, raw, 52, C2S, 172.16.0.1:42616, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.366531, 8756574, TCP, raw, 52, C2S, 172.16.0.1:42618, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.369520, 8756606, TCP, raw, 52, C2S, 172.16.0.1:42624, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.372540, 8756658, TCP, raw, 52, C2S, 172.16.0.1:42626, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.372801, 8756666, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42266, 301:2:1, allow
07/05-13:56:46.374518, 8756681, TCP, raw, 52, C2S, 172.16.0.1:42630, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.374829, 8756695, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42264, 301:2:1, allow
07/05-13:56:46.375524, 8756697, TCP, raw, 52, C2S, 172.16.0.1:42632, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.377533, 8756720, TCP, raw, 52, C2S, 172.16.0.1:42636, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.378067, 8756729, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42660, 301:2:1, allow
07/05-13:56:46.378518, 8756731, TCP, raw, 52, C2S, 172.16.0.1:42638, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.378522, 8756735, TCP, raw, 52, C2S, 172.16.0.1:42252, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.380529, 8756759, TCP, raw, 52, C2S, 172.16.0.1:42642, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.380533, 8756762, TCP, raw, 52, C2S, 172.16.0.1:42646, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.382491, 8756782, TCP, raw, 52, C2S, 172.16.0.1:42644, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.384524, 8756807, TCP, raw, 40, C2S, 172.16.0.1:42650, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.385519, 8756822, TCP, raw, 52, C2S, 172.16.0.1:42652, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.387534, 8756852, TCP, raw, 52, C2S, 172.16.0.1:42658, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.388978, 8756881, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42686, 301:2:1, allow
07/05-13:56:46.389542, 8756889, TCP, raw, 52, C2S, 172.16.0.1:42664, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.390532, 8756898, TCP, raw, 52, C2S, 172.16.0.1:42666, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.390748, 8756904, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41896, 301:2:1, allow
07/05-13:56:46.391541, 8756911, TCP, raw, 52, C2S, 172.16.0.1:42668, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.393528, 8756934, TCP, raw, 52, C2S, 172.16.0.1:42672, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.394532, 8756946, TCP, raw, 52, C2S, 172.16.0.1:42676, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.394532, 8756947, TCP, raw, 52, C2S, 172.16.0.1:42674, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.395209, 8756962, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:40954, 301:2:1, allow
07/05-13:56:46.396524, 8756975, TCP, raw, 52, C2S, 172.16.0.1:42680, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.397523, 8756985, TCP, raw, 52, C2S, 172.16.0.1:42682, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.398539, 8757001, TCP, raw, 52, C2S, 172.16.0.1:42684, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.400517, 8757039, TCP, raw, 52, C2S, 172.16.0.1:42688, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.402529, 8757066, TCP, raw, 52, C2S, 172.16.0.1:42690, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.403539, 8757073, TCP, raw, 52, C2S, 172.16.0.1:40958, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.404540, 8757089, TCP, raw, 52, C2S, 172.16.0.1:40956, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.406539, 8757113, TCP, raw, 52, C2S, 172.16.0.1:42692, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.406987, 8757128, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42720, 301:2:1, allow
07/05-13:56:46.407562, 8757134, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:42698, 301:2:1, allow
07/05-13:56:46.408539, 8757146, TCP, raw, 52, C2S, 172.16.0.1:42700, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.410523, 8757168, TCP, raw, 52, C2S, 172.16.0.1:42702, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.411528, 8757180, TCP, raw, 52, C2S, 172.16.0.1:42704, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.412517, 8757189, TCP, raw, 52, C2S, 172.16.0.1:42706, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.413525, 8757200, TCP, raw, 52, C2S, 172.16.0.1:42708, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.414533, 8757210, TCP, raw, 52, C2S, 172.16.0.1:42710, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.415524, 8757216, TCP, raw, 52, C2S, 172.16.0.1:42326, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.415974, 8757230, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42734, 301:2:1, allow
07/05-13:56:46.416543, 8757240, TCP, raw, 52, C2S, 172.16.0.1:42722, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.418521, 8757276, TCP, raw, 52, C2S, 172.16.0.1:34448, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.419541, 8757284, TCP, raw, 52, C2S, 172.16.0.1:42718, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.420550, 8757303, TCP, raw, 52, C2S, 172.16.0.1:42724, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.421238, 8757317, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42744, 301:2:1, allow
07/05-13:56:46.421532, 8757322, TCP, raw, 52, C2S, 172.16.0.1:42726, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.422533, 8757331, TCP, raw, 52, C2S, 172.16.0.1:42728, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.424519, 8757360, TCP, raw, 52, C2S, 172.16.0.1:42730, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.425531, 8757377, TCP, raw, 52, C2S, 172.16.0.1:42732, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.427544, 8757409, TCP, raw, 52, C2S, 172.16.0.1:42736, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.428533, 8757423, TCP, raw, 52, C2S, 172.16.0.1:42344, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.429532, 8757436, TCP, raw, 52, C2S, 172.16.0.1:42740, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.430551, 8757461, TCP, raw, 52, C2S, 172.16.0.1:42738, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.432530, 8757479, TCP, raw, 52, C2S, 172.16.0.1:42742, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.433531, 8757489, TCP, raw, 52, C2S, 172.16.0.1:42748, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.433540, 8757490, TCP, raw, 60, C2S, 172.16.0.1:43042, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.435537, 8757515, TCP, raw, 52, C2S, 172.16.0.1:42746, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.436543, 8757531, TCP, raw, 52, C2S, 172.16.0.1:42750, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.437514, 8757542, TCP, raw, 52, C2S, 172.16.0.1:42752, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.438536, 8757552, TCP, raw, 52, C2S, 172.16.0.1:42754, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.440532, 8757577, TCP, raw, 52, C2S, 172.16.0.1:42756, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.441519, 8757587, TCP, raw, 52, C2S, 172.16.0.1:42758, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.441544, 8757595, TCP, raw, 52, C2S, 172.16.0.1:42760, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.442538, 8757620, TCP, raw, 52, C2S, 172.16.0.1:42762, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.444520, 8757636, TCP, raw, 52, C2S, 172.16.0.1:42764, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.444869, 8757651, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42782, 301:2:1, allow
07/05-13:56:46.445521, 8757664, TCP, raw, 52, C2S, 172.16.0.1:42766, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.446530, 8757679, TCP, raw, 52, C2S, 172.16.0.1:42768, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.448531, 8757705, TCP, raw, 52, C2S, 172.16.0.1:42772, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.449538, 8757722, TCP, raw, 52, C2S, 172.16.0.1:42770, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.449739, 8757729, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41274, 301:2:1, allow
07/05-13:56:46.450530, 8757740, TCP, raw, 52, C2S, 172.16.0.1:42776, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.451519, 8757753, TCP, raw, 52, C2S, 172.16.0.1:42774, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.452552, 8757768, TCP, raw, 52, C2S, 172.16.0.1:42778, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.453020, 8757782, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42798, 301:2:1, allow
07/05-13:56:46.453521, 8757786, TCP, raw, 52, C2S, 172.16.0.1:42780, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.454061, 8757793, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42806, 301:2:1, allow
07/05-13:56:46.455524, 8757805, TCP, raw, 52, C2S, 172.16.0.1:42784, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.455961, 8757819, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42804, 301:2:1, allow
07/05-13:56:46.458541, 8757837, TCP, raw, 52, C2S, 172.16.0.1:42788, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.459529, 8757853, TCP, raw, 52, C2S, 172.16.0.1:42790, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.460541, 8757868, TCP, raw, 52, C2S, 172.16.0.1:42792, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.462529, 8757891, TCP, raw, 52, C2S, 172.16.0.1:42796, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.464541, 8757921, TCP, raw, 52, C2S, 172.16.0.1:42802, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.467541, 8757959, TCP, raw, 52, C2S, 172.16.0.1:42810, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.469538, 8757995, TCP, raw, 52, C2S, 172.16.0.1:42808, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.469542, 8757998, TCP, raw, 52, C2S, 172.16.0.1:42814, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.472299, 8758027, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42832, 301:2:1, allow
07/05-13:56:46.474537, 8758055, TCP, raw, 52, C2S, 172.16.0.1:42818, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.475529, 8758067, TCP, raw, 52, C2S, 172.16.0.1:42822, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.476537, 8758086, TCP, raw, 52, C2S, 172.16.0.1:41070, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.477533, 8758096, TCP, raw, 52, C2S, 172.16.0.1:42824, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.478535, 8758108, TCP, raw, 52, C2S, 172.16.0.1:42828, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.479106, 8758120, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42848, 301:2:1, allow
07/05-13:56:46.480520, 8758129, TCP, raw, 52, C2S, 172.16.0.1:42826, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.480533, 8758132, TCP, raw, 52, C2S, 172.16.0.1:42830, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.483511, 8758146, TCP, raw, 52, C2S, 172.16.0.1:42834, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.484546, 8758155, TCP, raw, 52, C2S, 172.16.0.1:42840, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.485529, 8758162, TCP, raw, 52, C2S, 172.16.0.1:42838, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.486527, 8758171, TCP, raw, 52, C2S, 172.16.0.1:42842, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.487543, 8758182, TCP, raw, 52, C2S, 172.16.0.1:42844, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.488568, 8758190, TCP, raw, 52, C2S, 172.16.0.1:42846, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.492547, 8758222, TCP, raw, 52, C2S, 172.16.0.1:42850, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.493580, 8758249, TCP, raw, 52, C2S, 172.16.0.1:42856, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.494343, 8758274, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42476, 301:2:1, allow
07/05-13:56:46.494511, 8758279, TCP, raw, 52, C2S, 172.16.0.1:42854, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.495223, 8758295, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:41106, 301:2:1, allow
07/05-13:56:46.495427, 8758298, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42870, 301:2:1, allow
07/05-13:56:46.495614, 8758303, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:41548, 301:2:1, allow
07/05-13:56:46.496532, 8758311, TCP, raw, 52, C2S, 172.16.0.1:42858, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.497512, 8758317, TCP, raw, 52, C2S, 172.16.0.1:42860, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.499528, 8758345, TCP, raw, 52, C2S, 172.16.0.1:42862, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.499532, 8758347, TCP, raw, 52, C2S, 172.16.0.1:42474, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.500305, 8758356, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42880, 301:2:1, allow
07/05-13:56:46.501511, 8758372, TCP, raw, 52, C2S, 172.16.0.1:42864, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.501984, 8758380, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42518, 301:2:1, allow
07/05-13:56:46.502516, 8758382, TCP, raw, 52, C2S, 172.16.0.1:42866, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.504314, 8758406, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42514, 301:2:1, allow
07/05-13:56:46.505525, 8758420, TCP, raw, 52, C2S, 172.16.0.1:42872, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.506548, 8758437, TCP, raw, 52, C2S, 172.16.0.1:42874, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.506798, 8758449, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42894, 301:2:1, allow
07/05-13:56:46.507524, 8758456, TCP, raw, 52, C2S, 172.16.0.1:42876, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.508537, 8758466, TCP, raw, 52, C2S, 172.16.0.1:42878, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.510322, 8758487, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42902, 301:2:1, allow
07/05-13:56:46.510530, 8758492, TCP, raw, 40, C2S, 172.16.0.1:42886, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.511535, 8758505, TCP, raw, 52, C2S, 172.16.0.1:42888, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.511926, 8758515, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41144, 301:2:1, allow
07/05-13:56:46.512383, 8758523, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42126, 301:2:1, allow
07/05-13:56:46.515591, 8758565, TCP, raw, 52, C2S, 172.16.0.1:42892, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.517525, 8758583, TCP, raw, 52, C2S, 172.16.0.1:42896, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.518527, 8758593, TCP, raw, 52, C2S, 172.16.0.1:42520, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.519369, 8758609, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42144, 301:2:1, allow
07/05-13:56:46.519542, 8758612, TCP, raw, 52, C2S, 172.16.0.1:42522, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.522674, 8758677, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42928, 301:2:1, allow
07/05-13:56:46.522774, 8758679, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42930, 301:2:1, allow
07/05-13:56:46.523528, 8758683, TCP, raw, 52, C2S, 172.16.0.1:41140, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.525514, 8758700, TCP, raw, 52, C2S, 172.16.0.1:42904, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.525515, 8758701, TCP, raw, 52, C2S, 172.16.0.1:42908, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.526544, 8758718, TCP, raw, 52, C2S, 172.16.0.1:42912, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.527541, 8758734, TCP, raw, 52, C2S, 172.16.0.1:42910, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.529517, 8758756, TCP, raw, 52, C2S, 172.16.0.1:42914, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.530518, 8758766, TCP, raw, 52, C2S, 172.16.0.1:42916, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.532540, 8758785, TCP, raw, 52, C2S, 172.16.0.1:42924, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.534560, 8758820, TCP, raw, 52, C2S, 172.16.0.1:42934, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.536521, 8758840, TCP, raw, 52, C2S, 172.16.0.1:42936, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.537533, 8758856, TCP, raw, 52, C2S, 172.16.0.1:42932, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.538119, 8758871, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:41192, 301:2:1, allow
07/05-13:56:46.538539, 8758878, TCP, raw, 52, C2S, 172.16.0.1:42938, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.539522, 8758890, TCP, raw, 52, C2S, 172.16.0.1:42940, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.540530, 8758897, TCP, raw, 52, C2S, 172.16.0.1:42944, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.541538, 8758915, TCP, raw, 52, C2S, 172.16.0.1:42942, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.542531, 8758932, TCP, raw, 52, C2S, 172.16.0.1:42946, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.543515, 8758945, TCP, raw, 52, C2S, 172.16.0.1:42948, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.544527, 8758966, TCP, raw, 52, C2S, 172.16.0.1:42952, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.545520, 8758974, TCP, raw, 52, C2S, 172.16.0.1:42950, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.547524, 8758990, TCP, raw, 52, C2S, 172.16.0.1:42954, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.548533, 8759012, TCP, raw, 52, C2S, 172.16.0.1:34450, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.549482, 8759026, TCP, raw, 52, C2S, 172.16.0.1:34454, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.550517, 8759034, TCP, raw, 52, C2S, 172.16.0.1:41194, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.552520, 8759066, TCP, raw, 52, C2S, 172.16.0.1:42958, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.553523, 8759073, TCP, raw, 52, C2S, 172.16.0.1:42962, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.554289, 8759088, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:42990, 301:2:1, allow
07/05-13:56:46.554540, 8759096, TCP, raw, 52, C2S, 172.16.0.1:42964, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.555516, 8759111, TCP, raw, 52, C2S, 172.16.0.1:42966, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.556537, 8759125, TCP, raw, 52, C2S, 172.16.0.1:42968, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.557537, 8759148, TCP, raw, 52, C2S, 172.16.0.1:42972, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.558529, 8759162, TCP, raw, 40, C2S, 172.16.0.1:42970, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.559528, 8759175, TCP, raw, 52, C2S, 172.16.0.1:42974, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.560542, 8759186, TCP, raw, 52, C2S, 172.16.0.1:42978, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.562525, 8759216, TCP, raw, 52, C2S, 172.16.0.1:42976, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.563532, 8759227, TCP, raw, 52, C2S, 172.16.0.1:42988, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.564198, 8759239, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:41236, 301:2:1, allow
07/05-13:56:46.564536, 8759246, TCP, raw, 52, C2S, 172.16.0.1:42986, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.565532, 8759264, TCP, raw, 40, C2S, 172.16.0.1:42994, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.567533, 8759285, TCP, raw, 52, C2S, 172.16.0.1:42992, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.568533, 8759305, TCP, raw, 52, C2S, 172.16.0.1:42996, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.569540, 8759318, TCP, raw, 52, C2S, 172.16.0.1:42998, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.570524, 8759330, TCP, raw, 52, C2S, 172.16.0.1:42620, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.571537, 8759339, TCP, raw, 52, C2S, 172.16.0.1:43000, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.572534, 8759347, TCP, raw, 52, C2S, 172.16.0.1:43002, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.573731, 8759379, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:43004, 301:2:1, allow
07/05-13:56:46.575512, 8759396, TCP, raw, 40, C2S, 172.16.0.1:43006, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.576517, 8759406, TCP, raw, 52, C2S, 172.16.0.1:43008, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.578009, 8759430, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:42634, 301:2:1, allow
07/05-13:56:46.578534, 8759435, TCP, raw, 52, C2S, 172.16.0.1:42234, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.579519, 8759448, TCP, raw, 52, C2S, 172.16.0.1:43012, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.580515, 8759466, TCP, raw, 52, C2S, 172.16.0.1:43010, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.581523, 8759480, TCP, raw, 52, C2S, 172.16.0.1:34456, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.582526, 8759498, TCP, raw, 52, C2S, 172.16.0.1:41244, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.583520, 8759509, TCP, raw, 52, C2S, 172.16.0.1:43016, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.584532, 8759523, TCP, raw, 40, C2S, 172.16.0.1:43020, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.585518, 8759529, TCP, raw, 52, C2S, 172.16.0.1:43018, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.586027, 8759545, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:43052, 301:2:1, allow
07/05-13:56:46.587516, 8759550, TCP, raw, 52, C2S, 172.16.0.1:41250, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.588599, 8759579, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:43024, 301:2:1, allow
07/05-13:56:46.590532, 8759593, TCP, raw, 52, C2S, 172.16.0.1:43028, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.592532, 8759621, TCP, raw, 40, C2S, 172.16.0.1:43032, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.593512, 8759630, TCP, raw, 52, C2S, 172.16.0.1:43036, 192.168.10.50:80, 301:2:1, allow
07/05-13:56:46.594531, 8759638, TCP, raw, 52, C2S, 172.16.0.1:43034, 192.168.10.50:80, 301:2:1, allow
